codigo_da_proposta,nome_do_negocio,etapa_do_negocio,data_de_fechamento,proprietario_do_negocio,valor,numero_de_atividades_de_vendas,e_negocio_perdido,data_da_ultima_modificacao,qtd_do_negocio
186,Serviços Globaltech EIRELI,Negociações Frias,2024-11-13 14:22:34,Lívia Martins,1197460.78,1.0,False,2024-12-08 02:33:59,107553
187,Distribuidora Infinity Ltda,Negociações Frias,2024-11-28 14:39:04,Carlos Azevedo,3991659.36,0.0,False,2024-12-08 04:59:49,90232
188,Consultoria Verde Vida Ltda,Negociações Frias,2024-11-25 20:21:03,João Pedrosa,8727907.26,3.0,True,2024-12-08 08:52:34,78139
189,Distribuidora Infinity EIRELI,Negociações Frias,2024-11-17 16:01:04,Eduardo Freitas,5516658.91,5.0,False,2024-12-08 14:12:27,105062
190,Grupo Globaltech ME,Negociações Frias,2024-12-01 02:37:26,Marina Costa,6133424.67,3.0,True,2024-12-08 21:30:11,34638
191,Grupo Solaris EIRELI,Negócio Perdido,2024-11-16 15:25:22,João Pedrosa,4309885.95,2.0,True,2024-12-08 22:30:44,59220
192,Comercial Solaris ME,Negociações Frias,2024-11-24 03:23:39,Marina Costa,5679631.54,4.0,True,2024-12-08 23:33:52,90030
193,Serviços Solaris ME,Negociações Frias,2024-11-28 07:52:19,Lívia Martins,11876816.19,4.0,True,2024-12-09 00:29:57,78759
194,Comercial Infinity EIRELI,Negócio Perdido,2024-11-21 02:34:48,João Pedrosa,2746566.15,4.0,True,2024-12-09 04:48:17,106337
195,Comercial Verde Vida Ltda,Pré Qualificação,2024-11-20 13:32:57,Beatriz Nogueira,7448588.75,1.0,True,2024-12-09 04:54:54,76848
196,Comercial Infinity Comércio,Desqualificado,2024-12-04 15:01:44,Marina Costa,3227085.48,4.0,False,2024-12-09 07:29:17,115255
197,Grupo Solaris Comércio,Negociações Frias,2024-11-24 10:36:14,Carlos Azevedo,11859433.28,0.0,False,2024-12-09 07:56:30,22860
198,Comercial Nova Era S.A.,Negócio Perdido,2024-12-03 14:07:13,Lívia Martins,2443062.42,3.0,False,2024-12-09 11:47:00,110885
199,Comercial Solaris S.A.,Negócio Perdido,2024-11-14 12:34:56,Marina Costa,5704165.5,1.0,True,2024-12-09 11:52:17,107903
200,Indústria Globaltech Ltda,Negócio Perdido,2024-12-04 07:04:35,Carlos Azevedo,6191729.66,2.0,False,2024-12-09 13:12:34,57779
201,Comercial Nova Era S.A.,Negociações Frias,2024-11-28 13:12:35,Lívia Martins,1213525.67,3.0,True,2024-12-09 14:02:32,77745
202,Indústria Solaris S.A.,Negócio Perdido,2024-11-16 21:44:44,Marina Costa,5569241.65,2.0,False,2024-12-09 14:51:25,23586
203,Comercial Alfa S.A.,Negociações Frias,2024-11-15 09:47:25,Carlos Azevedo,11357953.62,3.0,True,2024-12-09 16:07:02,106260
204,Distribuidora Solaris EIRELI,Negócio Perdido,2024-11-27 15:47:46,João Pedrosa,11204254.64,5.0,True,2024-12-09 16:19:53,89206
205,Serviços Infinity EIRELI,Negociações Frias,2024-11-28 16:16:40,Eduardo Freitas,4658342.34,5.0,False,2024-12-09 18:10:36,97895
206,Grupo Verde Vida Ltda,Negócio Perdido,2024-12-07 22:57:18,Marina Costa,11433919.23,4.0,True,2024-12-09 18:54:03,22622
207,Comercial Solaris EIRELI,Negócio Perdido,2024-11-16 01:55:31,Lívia Martins,4618787.8,4.0,True,2024-12-09 19:11:11,47953
208,Consultoria Infinity Ltda,Negociações Frias,2024-11-19 03:47:20,Renata Silveira,2619523.39,5.0,False,2024-12-09 19:20:39,26742
209,Serviços Verde Vida ME,Negociações Frias,2024-11-30 13:36:43,Carlos Azevedo,3494285.35,0.0,True,2024-12-09 19:51:12,97696
210,Consultoria Globaltech ME,Negociações Frias,2024-11-13 17:23:28,Renata Silveira,5575628.16,3.0,False,2024-12-09 20:03:57,87670
211,Consultoria Infinity S.A.,Negociações Frias,2024-11-13 20:57:26,Eduardo Freitas,11042773.57,5.0,True,2024-12-09 21:59:14,16174
212,Indústria Solaris S.A.,Negociações Frias,2024-12-01 19:06:43,João Pedrosa,3669998.51,2.0,True,2024-12-10 03:49:09,61443
213,Grupo Verde Vida S.A.,Negócio Perdido,2024-12-01 04:10:20,João Pedrosa,6179129.59,3.0,False,2024-12-10 04:03:32,25354
214,Distribuidora Alfa S.A.,Negócio Perdido,2024-12-04 12:40:51,Carlos Azevedo,5764025.12,4.0,True,2024-12-10 05:02:49,57023
215,Consultoria Globaltech Comércio,Negociações Frias,2024-11-20 15:16:50,João Pedrosa,5750935.19,3.0,False,2024-12-10 05:22:50,66573
216,Indústria Solaris EIRELI,Negócio Perdido,2024-11-29 16:24:40,João Pedrosa,9625445.94,1.0,True,2024-12-10 09:04:25,39882
217,Grupo Solaris ME,Negociações Frias,2024-11-23 19:34:39,Renata Silveira,7314320.88,3.0,True,2024-12-10 09:30:38,47542
218,Distribuidora Infinity Ltda,Desqualificado,2024-11-29 07:27:21,João Pedrosa,2173796.79,2.0,False,2024-12-10 12:54:51,97365
219,Comercial Nova Era S.A.,Negócio Perdido,2024-11-20 14:12:27,João Pedrosa,9169394.52,3.0,False,2024-12-10 13:03:41,56862
220,Indústria Globaltech S.A.,Pré Qualificação,2024-11-20 00:29:30,Marina Costa,5257837.19,5.0,True,2024-12-10 13:55:36,41227
221,Consultoria Globaltech Comércio,Negócio Perdido,2024-11-18 18:53:23,Beatriz Nogueira,2404192.09,4.0,True,2024-12-10 14:28:45,117227
222,Comercial Infinity EIRELI,Negócio Perdido,2024-12-10 17:21:48,Eduardo Freitas,1512907.77,4.0,False,2024-12-10 17:51:54,109309
223,Grupo Solaris EIRELI,Negociações Frias,2024-11-22 08:12:15,Beatriz Nogueira,6443721.31,4.0,False,2024-12-10 19:46:19,108466
224,Serviços Alfa Comércio,Negociações Frias,2024-11-23 14:32:29,Renata Silveira,7489694.46,0.0,True,2024-12-10 19:49:04,76808
225,Consultoria Globaltech S.A.,Negócio Perdido,2024-12-01 17:06:46,Carlos Azevedo,11425423.3,0.0,False,2024-12-10 20:22:31,82732
226,Distribuidora Globaltech Ltda,Negócio Perdido,2024-11-25 20:22:51,Marina Costa,8586940.6,4.0,True,2024-12-10 20:29:47,70705
227,Consultoria Verde Vida Comércio,Negociações Frias,2024-12-04 16:53:27,Marina Costa,1270772.61,4.0,False,2024-12-10 20:38:27,43617
228,Serviços Globaltech Ltda,Negociações Frias,2024-11-23 12:57:51,Lívia Martins,10773411.25,0.0,True,2024-12-10 21:54:35,29979
229,Consultoria Verde Vida Ltda,Negócio Perdido,2024-12-07 20:25:39,Beatriz Nogueira,10737484.17,0.0,False,2024-12-10 22:01:06,96200
230,Comercial Solaris ME,Negociações Frias,2024-11-27 04:37:38,Beatriz Nogueira,8089523.56,0.0,True,2024-12-10 22:04:25,81614
231,Distribuidora Alfa S.A.,Negócio Perdido,2024-11-26 17:00:27,Beatriz Nogueira,5653839.39,4.0,False,2024-12-10 23:21:02,34513
232,Indústria Nova Era Comércio,Negociações Frias,2024-12-03 02:21:32,Eduardo Freitas,3755358.86,2.0,True,2024-12-10 23:21:29,50628
233,Comercial Verde Vida Comércio,Negócio Ganho,2024-11-17 19:08:41,Carlos Azevedo,10801682.75,0.0,True,2024-12-11 00:17:11,39757
234,Serviços Alfa Comércio,Pré Qualificação,2024-12-04 20:56:21,João Pedrosa,2529253.27,2.0,False,2024-12-11 01:31:17,84667
235,Consultoria Verde Vida ME,Negociações Frias,2024-12-08 03:19:50,Marina Costa,9733683.3,0.0,True,2024-12-11 05:49:29,57548
236,Distribuidora Verde Vida ME,Negociações Frias,2024-11-14 20:39:04,Lívia Martins,8209936.34,3.0,False,2024-12-11 06:51:23,15323
237,Serviços Verde Vida S.A.,Negociações Frias,2024-12-10 10:47:58,Lívia Martins,5350286.09,2.0,True,2024-12-11 09:46:10,85723
238,Indústria Alfa ME,Proposta Enviada,2024-11-16 00:54:40,Eduardo Freitas,2464842.48,5.0,False,2024-12-11 13:54:52,37403
239,Comercial Nova Era EIRELI,Negócio Perdido,2024-11-18 12:38:03,Marina Costa,11729298.14,4.0,True,2024-12-11 16:06:08,119198
240,Distribuidora Infinity ME,Negociações Frias,2024-11-20 14:30:13,Carlos Azevedo,3711401.65,1.0,True,2024-12-11 16:26:00,58276
241,Grupo Alfa Comércio,Negociações Frias,2024-12-07 11:25:39,Carlos Azevedo,1477799.73,0.0,True,2024-12-11 16:35:55,50862
242,Consultoria Solaris Ltda,Desqualificado,2024-11-25 14:13:50,Marina Costa,4172217.36,3.0,False,2024-12-11 16:55:13,59085
243,Distribuidora Nova Era S.A.,Negócio Perdido,2024-11-24 05:58:40,Renata Silveira,8710579.97,3.0,True,2024-12-11 17:09:39,90537
244,Comercial Infinity ME,Negociações Frias,2024-12-04 08:36:51,Beatriz Nogueira,5643095.46,2.0,False,2024-12-11 17:55:10,50487
245,Indústria Solaris ME,Negócio Perdido,2024-11-26 16:54:41,Carlos Azevedo,3243562.39,2.0,True,2024-12-11 18:44:40,77403
246,Comercial Solaris Comércio,Negócio Perdido,2024-12-05 11:42:29,Lívia Martins,6811483.4,2.0,False,2024-12-11 19:18:56,48246
247,Distribuidora Globaltech ME,Negociações Frias,2024-12-09 16:53:42,Eduardo Freitas,1661198.35,1.0,True,2024-12-11 19:36:03,83742
248,Distribuidora Verde Vida Comércio,Negociações Frias,2024-11-27 05:07:32,Beatriz Nogueira,11801744.26,5.0,True,2024-12-11 20:06:59,42486
249,Indústria Verde Vida ME,Negociações Frias,2024-11-24 19:21:32,Marina Costa,5874156.79,4.0,True,2024-12-11 20:22:47,71459
250,Indústria Alfa ME,Negociações Frias,2024-12-07 23:37:08,Lívia Martins,11223571.41,5.0,True,2024-12-11 22:59:31,107893
251,Grupo Verde Vida EIRELI,Negócio Perdido,2024-11-23 13:26:43,Lívia Martins,6744692.39,1.0,False,2024-12-12 00:20:30,66517
252,Distribuidora Verde Vida ME,Acompanhamento,2024-11-13 11:57:43,Lívia Martins,4456162.48,1.0,False,2024-12-12 00:47:01,104871
253,Consultoria Solaris ME,Negócio Perdido,2024-12-06 20:37:14,Lívia Martins,5915694.34,5.0,True,2024-12-12 05:25:31,21064
254,Grupo Infinity Comércio,Negociações Frias,2024-11-24 20:20:19,João Pedrosa,7366765.62,1.0,True,2024-12-12 06:36:29,117775
255,Indústria Alfa S.A.,Negócio Ganho,2024-11-29 03:35:09,João Pedrosa,3031935.51,0.0,False,2024-12-12 07:10:13,68877
256,Serviços Infinity EIRELI,Negociações Frias,2024-11-17 14:33:28,Marina Costa,5591214.39,4.0,True,2024-12-12 07:24:17,39576
257,Consultoria Alfa S.A.,Desqualificado,2024-11-24 19:05:10,Beatriz Nogueira,3033362.85,3.0,False,2024-12-12 14:56:18,41140
258,Comercial Nova Era S.A.,Negócio Perdido,2024-12-08 05:10:50,Beatriz Nogueira,10715243.93,3.0,True,2024-12-12 15:09:10,42508
259,Indústria Solaris EIRELI,Negócio Perdido,2024-12-11 20:14:10,Beatriz Nogueira,11253498.93,3.0,True,2024-12-12 15:14:07,37333
260,Comercial Globaltech S.A.,Negociações Frias,2024-11-17 21:00:14,Carlos Azevedo,4691099.81,3.0,False,2024-12-12 19:38:16,74618
261,Serviços Solaris Ltda,Oportunidades,2024-11-24 06:56:11,Beatriz Nogueira,9693910.77,3.0,True,2024-12-12 19:52:53,84873
262,Consultoria Verde Vida S.A.,Negociações Frias,2024-11-20 11:32:41,Renata Silveira,4053948.92,1.0,False,2024-12-12 20:43:25,50814
263,Grupo Infinity Ltda,Oportunidades,2024-12-11 05:52:59,João Pedrosa,8898273.38,4.0,True,2024-12-12 20:49:27,58131
264,Distribuidora Verde Vida S.A.,Negociações Frias,2024-12-08 08:30:17,Marina Costa,8953120.04,1.0,True,2024-12-13 01:51:26,117536
265,Indústria Solaris S.A.,Negócio Perdido,2024-11-18 20:26:36,Lívia Martins,7329893.75,2.0,False,2024-12-13 06:32:41,14562
266,Serviços Alfa ME,Negócio Perdido,2024-12-11 05:39:46,Marina Costa,9018321.43,3.0,True,2024-12-13 07:05:32,63259
267,Comercial Infinity Ltda,Negociações Frias,2024-12-08 01:57:32,Beatriz Nogueira,7097804.67,2.0,True,2024-12-13 08:00:05,118955
268,Grupo Nova Era Ltda,Negociações Frias,2024-11-16 11:37:48,Beatriz Nogueira,4493805.37,5.0,True,2024-12-13 08:24:20,113464
269,Distribuidora Verde Vida ME,Negócio Perdido,2024-12-12 18:22:06,Carlos Azevedo,9766422.67,4.0,False,2024-12-13 10:00:43,92405
270,Indústria Alfa EIRELI,Negócio Ganho,2024-11-27 10:16:03,Lívia Martins,10512125.58,0.0,False,2024-12-13 10:18:14,29278
271,Comercial Globaltech EIRELI,Negócio Perdido,2024-12-07 02:17:44,Carlos Azevedo,3316617.21,1.0,False,2024-12-13 12:18:58,61428
272,Distribuidora Globaltech Comércio,Negociações Frias,2024-11-16 10:37:25,Lívia Martins,8858092.37,2.0,False,2024-12-13 12:59:37,116431
273,Indústria Infinity Ltda,Desqualificado,2024-12-03 01:22:07,Carlos Azevedo,3474215.86,0.0,False,2024-12-13 13:31:03,21001
274,Consultoria Nova Era ME,Pré Qualificação,2024-12-01 21:58:19,Renata Silveira,11547892.61,2.0,True,2024-12-13 14:23:18,81591
275,Consultoria Verde Vida Ltda,Desqualificado,2024-11-26 07:51:56,Marina Costa,10428045.11,5.0,False,2024-12-13 14:47:36,34669
276,Serviços Globaltech Comércio,Negociações Frias,2024-12-05 23:34:27,Lívia Martins,5572723.75,2.0,True,2024-12-13 19:28:01,29969
277,Indústria Infinity EIRELI,Negociações Frias,2024-11-30 20:28:19,Carlos Azevedo,8833290.69,2.0,True,2024-12-13 19:44:02,96054
278,Indústria Alfa Comércio,Negociações Frias,2024-11-17 01:26:35,Marina Costa,7743179.32,5.0,False,2024-12-13 21:57:47,36016
279,Consultoria Nova Era EIRELI,Negócio Perdido,2024-11-26 23:23:34,Beatriz Nogueira,6657450.1,4.0,True,2024-12-13 22:38:19,77542
280,Comercial Alfa Comércio,Negociações Frias,2024-11-20 17:29:36,Eduardo Freitas,9969198.28,5.0,False,2024-12-13 23:32:54,66285
281,Consultoria Infinity Comércio,Negociações Frias,2024-11-24 19:04:31,Beatriz Nogueira,4519914.22,2.0,True,2024-12-14 00:50:04,78015
282,Grupo Globaltech Comércio,Negócio Perdido,2024-11-21 07:00:59,Lívia Martins,3950814.48,4.0,True,2024-12-14 07:31:14,15976
283,Grupo Verde Vida EIRELI,Negócio Perdido,2024-11-25 16:59:04,Renata Silveira,2138434.93,5.0,True,2024-12-14 08:33:28,78437
284,Serviços Verde Vida Comércio,Negociações Frias,2024-12-14 02:23:18,Lívia Martins,7346061.99,3.0,False,2024-12-14 08:54:38,82306
285,Serviços Solaris ME,Negociações Frias,2024-12-03 01:37:17,João Pedrosa,9743642.0,1.0,True,2024-12-14 08:59:23,44806
286,Indústria Infinity ME,Negociações Frias,2024-11-27 14:12:03,Beatriz Nogueira,8280100.62,3.0,True,2024-12-14 09:50:20,61238
287,Grupo Nova Era ME,Negociações Frias,2024-12-09 19:03:30,Beatriz Nogueira,8467032.91,5.0,True,2024-12-14 11:03:21,26273
288,Indústria Globaltech Comércio,Negócio Ganho,2024-11-22 16:38:23,João Pedrosa,1904852.87,4.0,False,2024-12-14 11:10:16,15669
289,Distribuidora Solaris Ltda,Negociações Frias,2024-11-29 12:41:25,Renata Silveira,8875694.4,0.0,False,2024-12-14 11:56:23,106977
290,Indústria Verde Vida Comércio,Negócio Perdido,2024-11-20 13:23:33,Renata Silveira,4962436.37,0.0,False,2024-12-14 13:22:54,87297
291,Consultoria Globaltech EIRELI,Negociações Frias,2024-12-09 04:03:17,Carlos Azevedo,5257406.64,0.0,False,2024-12-14 13:25:47,88492
292,Distribuidora Solaris EIRELI,Negociações Frias,2024-11-12 10:27:38,Beatriz Nogueira,6930209.38,0.0,False,2024-12-14 13:44:40,58579
293,Grupo Verde Vida ME,Negociações Frias,2024-12-01 10:03:33,Carlos Azevedo,8356373.24,4.0,False,2024-12-14 14:08:41,24893
294,Consultoria Nova Era Comércio,Negociações Frias,2024-11-25 20:47:36,João Pedrosa,7177737.28,4.0,False,2024-12-14 14:36:15,103580
295,Comercial Verde Vida S.A.,Desqualificado,2024-12-06 15:44:29,Carlos Azevedo,3521422.51,4.0,True,2024-12-14 14:48:20,36233
296,Distribuidora Alfa Comércio,Negociações Frias,2024-11-19 11:42:53,Beatriz Nogueira,3762386.69,1.0,True,2024-12-14 16:49:43,48701
297,Comercial Verde Vida Ltda,Negócio Perdido,2024-11-23 23:02:23,Eduardo Freitas,5195435.97,1.0,True,2024-12-14 17:26:02,32023
298,Comercial Solaris ME,Negociações Frias,2024-11-23 18:12:14,Eduardo Freitas,1480453.57,0.0,True,2024-12-14 18:38:07,99145
299,Serviços Globaltech Comércio,Negócio Perdido,2024-11-17 19:32:33,Beatriz Nogueira,2176440.23,2.0,False,2024-12-14 20:07:13,69834
300,Distribuidora Solaris Comércio,Pré Qualificação,2024-12-13 13:49:38,Carlos Azevedo,7914863.48,3.0,True,2024-12-14 23:44:16,66767
301,Grupo Nova Era Ltda,Negociações Frias,2024-11-23 07:20:08,Renata Silveira,8813542.28,0.0,False,2024-12-15 01:16:41,83110
302,Grupo Globaltech S.A.,Negócio Perdido,2024-12-12 08:19:56,Marina Costa,7680113.05,0.0,False,2024-12-15 04:31:32,67792
303,Grupo Solaris Ltda,Pré Qualificação,2024-11-16 05:57:39,Carlos Azevedo,11018761.98,5.0,True,2024-12-15 05:04:07,57417
304,Grupo Infinity EIRELI,Oportunidades,2024-12-08 01:15:30,Lívia Martins,5713262.07,3.0,True,2024-12-15 05:35:23,46420
305,Serviços Nova Era ME,Negociações Frias,2024-11-28 21:18:18,João Pedrosa,9847697.94,1.0,True,2024-12-15 06:26:02,83256
306,Consultoria Infinity Comércio,Negociações Frias,2024-11-24 08:25:04,Marina Costa,2072139.3,4.0,False,2024-12-15 07:28:31,35663
307,Grupo Verde Vida Comércio,Negócio Perdido,2024-11-25 19:56:14,Lívia Martins,2371122.91,1.0,False,2024-12-15 07:57:51,49327
308,Distribuidora Infinity S.A.,Entrada,2024-12-13 03:21:53,Marina Costa,3295665.15,5.0,False,2024-12-15 09:01:42,114029
309,Consultoria Alfa S.A.,Pendente Confirmação,2024-11-26 20:10:56,Lívia Martins,5206292.37,2.0,False,2024-12-15 09:12:19,64111
310,Grupo Verde Vida S.A.,Negociações Frias,2024-12-07 03:04:44,Lívia Martins,3520251.67,2.0,False,2024-12-15 11:41:47,106749
311,Serviços Globaltech EIRELI,Pré Qualificação,2024-11-30 00:57:35,João Pedrosa,10529395.27,4.0,False,2024-12-15 11:56:26,94810
312,Consultoria Globaltech Ltda,Negociações Frias,2024-12-02 23:14:31,João Pedrosa,6437429.6,2.0,False,2024-12-15 12:18:20,10720
313,Grupo Globaltech Comércio,Negociações Frias,2024-12-12 15:51:11,Marina Costa,8290366.6,4.0,False,2024-12-15 12:45:23,63274
314,Consultoria Infinity Ltda,Negociações Frias,2024-12-11 21:21:36,Marina Costa,1224810.98,4.0,True,2024-12-15 18:49:49,115708
315,Indústria Infinity ME,Desqualificado,2024-11-19 19:47:53,Eduardo Freitas,11994070.38,4.0,True,2024-12-15 18:53:49,112208
316,Distribuidora Solaris Comércio,Pré Qualificação,2024-11-27 14:07:22,Beatriz Nogueira,8817791.54,4.0,False,2024-12-15 19:38:25,113667
317,Grupo Verde Vida S.A.,Proposta Enviada,2024-11-13 15:47:21,Eduardo Freitas,7694151.76,0.0,True,2024-12-15 21:43:36,29036
318,Distribuidora Verde Vida S.A.,Negócio Perdido,2024-12-04 07:23:33,Lívia Martins,8314968.82,2.0,True,2024-12-15 22:21:34,54559
319,Comercial Infinity S.A.,Negócio Perdido,2024-12-15 02:18:32,Lívia Martins,6056907.41,2.0,True,2024-12-15 23:50:11,29741
320,Grupo Globaltech EIRELI,Negócio Perdido,2024-11-17 18:03:39,Carlos Azevedo,2202579.11,4.0,False,2024-12-15 23:55:36,49185
321,Distribuidora Globaltech Comércio,Negociações Frias,2024-12-07 12:49:06,Carlos Azevedo,4586994.26,1.0,False,2024-12-16 01:23:37,113085
322,Comercial Globaltech S.A.,Negociações Frias,2024-11-28 00:28:02,Renata Silveira,1064686.71,3.0,True,2024-12-16 02:24:26,73948
323,Grupo Nova Era Ltda,Negociações Frias,2024-11-28 01:06:01,Renata Silveira,6686260.51,0.0,True,2024-12-16 02:28:41,113993
324,Indústria Alfa EIRELI,Negócio Perdido,2024-11-25 05:23:12,Lívia Martins,2414699.19,1.0,False,2024-12-16 03:11:31,67659
325,Consultoria Solaris Ltda,Negociações Frias,2024-12-11 12:51:57,Carlos Azevedo,4983697.16,1.0,False,2024-12-16 04:50:37,49459
326,Consultoria Nova Era Ltda,Negócio Perdido,2024-12-14 02:46:52,Renata Silveira,11720824.85,2.0,False,2024-12-16 05:16:39,51690
327,Distribuidora Infinity S.A.,Negociações Frias,2024-12-04 13:55:09,Carlos Azevedo,4471230.53,4.0,True,2024-12-16 10:57:03,117166
328,Indústria Alfa EIRELI,Desqualificado,2024-12-07 20:49:17,Marina Costa,6576947.04,1.0,False,2024-12-16 11:32:24,67793
329,Serviços Nova Era ME,Negociações Frias,2024-11-20 22:11:09,Eduardo Freitas,3558722.5,4.0,True,2024-12-16 11:33:18,100438
330,Serviços Verde Vida S.A.,Negócio Perdido,2024-11-30 13:33:03,Eduardo Freitas,3487577.75,1.0,False,2024-12-16 13:40:39,63904
331,Indústria Infinity S.A.,Pré Qualificação,2024-11-14 13:23:59,Carlos Azevedo,6003705.35,4.0,False,2024-12-16 16:22:24,56786
332,Indústria Globaltech ME,Negociações Frias,2024-11-29 20:38:42,Marina Costa,7295720.19,3.0,False,2024-12-16 18:10:30,28865
333,Indústria Infinity Ltda,Negócio Ganho,2024-12-02 17:03:54,Marina Costa,4201967.66,5.0,True,2024-12-16 20:44:55,94820
334,Grupo Infinity EIRELI,Desqualificado,2024-11-29 16:28:30,Carlos Azevedo,2986531.87,3.0,False,2024-12-16 21:16:36,106061
335,Consultoria Verde Vida S.A.,Negócio Perdido,2024-11-27 23:45:44,João Pedrosa,11911077.06,3.0,False,2024-12-16 21:39:50,89174
336,Serviços Globaltech EIRELI,Negociações Frias,2024-12-10 00:11:22,Lívia Martins,9566310.13,3.0,False,2024-12-16 22:11:52,33619
337,Grupo Verde Vida Comércio,Negócio Perdido,2024-12-13 23:24:20,Carlos Azevedo,6632145.52,1.0,True,2024-12-17 03:13:02,107936
338,Grupo Infinity Ltda,Negociações Frias,2024-12-16 03:28:03,Renata Silveira,1276480.05,1.0,False,2024-12-17 06:07:55,78646
339,Distribuidora Nova Era S.A.,Negócio Perdido,2024-11-27 14:47:32,Eduardo Freitas,10387278.87,3.0,True,2024-12-17 07:21:05,13724
340,Serviços Alfa S.A.,Negociações Frias,2024-12-04 09:37:18,Lívia Martins,7089783.59,4.0,False,2024-12-17 09:24:50,82125
341,Grupo Infinity S.A.,Negociações Frias,2024-11-16 00:54:43,Renata Silveira,1747068.62,2.0,False,2024-12-17 10:47:36,78137
342,Serviços Nova Era ME,Negociações Frias,2024-12-01 13:05:12,Lívia Martins,8184286.69,2.0,True,2024-12-17 13:34:32,13616
343,Distribuidora Globaltech S.A.,Negociações Frias,2024-11-22 03:20:38,Carlos Azevedo,11348550.44,0.0,True,2024-12-17 13:40:07,49491
344,Indústria Solaris ME,Negociações Frias,2024-12-07 14:53:03,Beatriz Nogueira,4355598.24,4.0,False,2024-12-17 14:56:44,29936
